t1,t2,ph,
28.00,27.56,8.78,
28.00,27.56,8.78,
28.00,27.56,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.56,8.78,
28.00,27.62,8.78,
28.00,27.56,8.78,
28.00,27.56,8.77,
28.00,27.62,8.78,
28.00,27.56,8.78,
28.00,27.62,8.77,
28.00,27.62,8.77,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
27.94,27.56,8.77,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.56,8.77,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.56,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
27.94,27.62,8.78,
28.00,27.62,8.77,
27.94,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
27.94,27.62,8.77,
27.94,27.62,8.78,
27.94,27.62,8.78,
27.94,27.62,8.77,
27.94,27.62,8.78,
27.94,27.62,8.78,
27.94,27.62,8.78,
27.94,27.62,8.79,
27.94,27.62,8.78,
27.94,27.62,8.78,
27.94,27.62,8.78,
27.94,27.62,8.77,
27.94,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
27.94,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.77,
28.00,27.62,8.78,
27.94,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
27.94,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
27.94,27.62,8.77,
28.00,27.62,8.78,
27.94,27.62,8.78,
27.94,27.62,8.77,
28.00,27.62,8.79,
27.94,27.62,8.78,
28.00,27.62,8.78,
27.94,27.62,8.78,
27.94,27.62,8.77,
27.94,27.62,8.79,
27.94,27.62,8.77,
27.94,27.62,8.77,
27.94,27.62,8.78,
28.00,27.62,8.78,
27.94,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.77,
27.94,27.62,8.78,
28.00,27.62,8.77,
27.94,27.62,8.77,
27.94,27.62,8.77,
27.94,27.62,8.77,
27.94,27.62,8.78,
27.94,27.62,8.78,
27.94,27.62,8.77,
27.94,27.62,8.78,
27.94,27.62,8.78,
27.94,27.62,8.78,
28.00,27.62,8.77,
27.94,27.62,8.78,
27.94,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
27.94,27.62,8.77,
28.00,27.62,8.78,
27.94,27.62,8.77,
27.94,27.62,8.77,
28.00,27.62,8.78,
27.94,27.62,8.78,
27.94,27.62,8.78,
28.00,27.62,8.78,
27.94,27.62,8.77,
27.94,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
27.94,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
27.94,27.62,8.78,
27.94,27.62,8.79,
27.94,27.62,8.78,
27.94,27.62,8.78,
27.94,27.56,8.79,
27.94,27.62,8.78,
28.00,27.62,8.78,
28.00,27.56,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.79,
28.00,27.62,8.79,
27.94,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.56,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.56,8.78,
28.00,27.62,8.79,
28.00,27.56,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.56,8.79,
28.00,27.56,8.78,
28.00,27.56,8.78,
28.00,27.56,8.79,
28.00,27.56,8.79,
28.00,27.56,8.79,
28.00,27.56,8.78,
28.00,27.56,8.79,
28.00,27.62,8.78,
28.00,27.56,8.78,
28.00,27.62,8.79,
28.00,27.56,8.78,
28.00,27.56,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.56,8.79,
28.00,27.56,8.78,
28.00,27.62,8.79,
27.94,27.56,8.77,
28.00,27.56,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.56,8.79,
28.00,27.56,8.79,
28.00,27.56,8.77,
28.00,27.56,8.78,
28.00,27.62,8.79,
28.00,27.56,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.56,8.79,
28.00,27.62,8.79,
28.00,27.56,8.79,
28.00,27.56,8.79,
28.00,27.56,8.78,
28.00,27.56,8.79,
28.00,27.56,8.78,
28.00,27.56,8.79,
28.00,27.56,8.78,
28.00,27.56,8.79,
28.00,27.56,8.79,
27.94,27.56,8.78,
27.94,27.56,8.78,
27.94,27.56,8.80,
27.94,27.62,8.78,
27.94,27.56,8.78,
28.00,27.62,8.79,
27.94,27.62,8.78,
27.94,27.62,8.77,
27.94,27.62,8.78,
28.00,27.56,8.78,
28.00,27.56,8.78,
27.94,27.62,8.78,
28.00,27.56,8.78,
28.00,27.56,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.56,8.79,
28.00,27.56,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.56,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
27.94,27.62,8.79,
28.00,27.62,8.78,
27.94,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
27.94,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.56,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.77,
28.00,27.62,8.76,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.76,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.77,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.77,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.79,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.56,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.56,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.79,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.78,
28.00,27.62,8.77,
28.06,27.62,8.78,
28.00,27.62,8.77,
28.06,27.62,8.79,
28.06,27.62,8.78,
28.00,27.62,8.78,
28.06,27.62,8.79,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.00,27.62,8.77,
28.06,27.69,8.78,
28.06,27.62,8.79,
28.06,27.62,8.79,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.00,27.62,8.78,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.79,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.62,8.79,
28.06,27.69,8.78,
28.06,27.69,8.79,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.69,8.78,
28.06,27.69,8.80,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.69,8.79,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.77,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.77,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.79,
28.06,27.62,8.78,
28.06,27.62,8.77,
28.06,27.62,8.79,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.79,
28.06,27.62,8.77,
28.06,27.62,8.78,
28.06,27.69,8.79,
28.06,27.62,8.79,
28.06,27.62,8.79,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.79,
28.06,27.62,8.78,
28.06,27.62,8.79,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.79,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.79,
28.06,27.62,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.79,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.79,
28.06,27.69,8.77,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.79,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.62,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.62,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.69,8.77,
28.06,27.62,8.78,
28.06,27.62,8.77,
28.06,27.69,8.77,
28.06,27.62,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.62,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.62,8.78,
28.06,27.69,8.77,
28.06,27.62,8.77,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.62,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.62,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.62,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.69,8.76,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.62,8.78,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.62,8.76,
28.06,27.69,8.77,
28.06,27.69,8.78,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.69,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.69,8.78,
28.06,27.69,8.77,
28.06,27.62,8.77,
28.06,27.62,8.78,
28.12,27.69,8.77,
28.06,27.62,8.77,
28.06,27.69,8.78,
28.06,27.62,8.78,
28.06,27.62,8.78,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.62,8.78,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.69,8.76,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.69,8.77,
28.06,27.69,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.78,
28.06,27.62,8.76,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.69,8.77,
28.06,27.62,8.77,
28.06,27.62,8.78,
28.06,27.69,8.77,
28.06,27.62,8.77,
28.06,27.62,8.77,
28.06,27.69,8.77,
